course_id,name,description,duration,rating,price,skills,course_type_specialization,difficulty_advanced,difficulty_beginner,difficulty_intermediate,school_name_unknown,program_type_unknown,field_unknown,major_unknown,department_unknown,expertise_unknown,subject_Arts and Humanities,subject_Business,subject_Computer Science,subject_DataScience,subject_Health,subject_Information Technology,subject_Math and Logic,subject_Personal Development,subject_Physical Science and Engineering,subject_Social Sciences,platform_unknown
59,research proposal initiating research,determine possible market research constraint able determine appropriate question ask research planning processassess credibility value secondary researchapply basic sampling theory given situationcompose professionally packaged research plan proposal,-0.47238501896724894,0.0,-0.2967418445758224,"['market research', 'research method', 'product research', 'marketing intelligence']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,the art and science of economic policy,identify role government defining implementing policyrecognise various objective aspect policymaking appreciate various softer people aspect involvedanalyse step involved process policymaking discus various nuance challenge defining implementing,-0.4323794319515625,0.0,2.9513404942020105,"['economics', 'public policy', 'policymaking', 'governance']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
61,connect your service with microsoft azure service bus,azure function enable creation eventdriven computeondemand system triggered various external event implement publishsubscribe pattern cloud using azure queue storageuse azure service bus topic queue distributed architecture ensure reliable communication connect sending receiving application event hub handle extremely high load without losing data,-0.4923878124750921,0.0,2.168170589129329,"['microsoft azure', 'communication', 'cloud storage', 'data management', 'message']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
62,ask question to make datadriven decision,explain problemsolving road map applies typical analysis scenario discus use data decisionmaking processdemonstrate use spreadsheet complete basic task data analyst including entering organizing datadescribe key idea associated structured thinking,-0.27235708388881674,0.0,-0.2967418445758224,"['decision-making', 'spreadsheet', 'data analysis', 'problem solving', 'questioning']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
63,population health responsible data analysis,know value aspect data management acknowledge importance initial data analysisknows pro con statistical method choose appropriate data analysis approach common health related problem able interpret statistical result draw responsible conclusion,-0.27235708388881674,0.0,2.1121498519996664,"['data analysis', 'data reporting', 'r programming', 'statistical data', 'regression analysis']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
64,tableau business intelligence analyst professional certificate,gain essential skill necessary excel entrylevel business intelligence analytics rolelearn use tableau public manipulate prepare data analysiscraft dissect data visualization reveal pattern drive actionable insightsconstruct captivating narrative data enabling stakeholder explore insight effectively,5.708478174956305,0.0,-0.2967418445758224,"['data analysis', 'presentation skill', 'reporting skill', 'data visualization', 'tableau software', 'data management']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,programming for everybody getting started with python,install python write first programdescribe basic python programming languageuse variable store retrieve calculate informationutilize core programming tool function loop,-0.3123626709045032,0.0,-0.2967418445758224,"['python syntax and semantics', 'basic programming language', 'computer programming', 'python programming']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66,oracle sql database specialization,learn create oracle sql databasesunderstand insert modify delete oracle sql database,0.10769599276020433,0.0,-0.2967418445758224,"['insert and modify oracle sql database', 'delete from oracle sql database', 'create oracle sql database']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67,movement are controlled by muscle force,describe generation transmission activation signalto explain translation activation signal muscle force,-0.5323933994907786,0.0,-0.2967418445758224,"['control of muscle force', 'generation and recording of activation signal', 'transformation of an activation signal into muscle force', 'electrical property of excitable membrane', 'contractile property of motor unit']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
68,computer forensics specialization,student learn digital forensics conceptsthe student understand concept window o forensicsthe student able apply new forensics concept window registry,0.10769599276020433,0.0,-0.2967418445758224,"['forensics', 'collecting digital evidence', 'window o', 'window registry', 'hashing']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
69,google advanced data analytics professional certificate,explore role data professional within organization create data visualization apply statistical method investigate databuild regression machine learning model analyze interpret datacommunicate insight data analysis stakeholder,4.108254694328847,0.0,-0.2967418445758224,"['data science', 'data analysis', 'python programming', 'jupyter notebook', 'machine learning', 'statistical analysis', 'tableau software', 'data visualization', 'predictive modelling', 'kaggle', 'exploratory data analysis ( eda )', 'regression model']",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70,tally bookkeeper professional certificate,explain apply fundamental accountinguse tallyprime integrated business management softwaremanage account receivable account payableexplain apply statutory taxation concept,2.5080312137013903,0.0,-0.2967418445758224,"['banking', 'tally prime', 'finance', 'bookkeeping', 'business accounting']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71,population health predictive analytics,understand role predictive analytics prevention diagnosis effectivenessexplain key concept prediction modelling appropriate study design adequate sample size overfittingunderstand important issue model development missing data nonlinear relation model selectionknow way assess model quality performance measure validation,-0.3523682579201896,0.0,-0.2967418445758224,"['predictive analytics', 'medical statistic', 'r programming', 'regression analysis']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82,speaking and presenting tact,cultivate generosity spirit speaking someone oneononehow fire someone respectfullyhow reframe next presentation performance contributionhow apologize sincere meaningful way,-0.5123906059829354,0.0,-0.2967418445758224,"['empathy', 'respect', 'good judgment', 'verbal dexterity']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
72,immunology immune system and infectious disease,course go journey infectious disease expert explore immune response bacteria virus fungi parasitesyou learn mechanism pathogen developed evade immune response survive human hostyou learn disease detail focussing aspect immune response various phase infection,-0.4923878124750921,0.0,-0.2967418445758224,"['tumour immunity', 'autoimmunity', 'immunology', 'infectious disease']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
73,introduction to financial accounting the accounting cycle specialization,record journal post ledgershow prepare financial statementshow record post closing entrieshow prepare trial balance,0.10769599276020433,0.0,-0.2967418445758224,"['practical application', 'financial statement', 'practical application in accounting', 'accounting cycle']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74,google cloud vmware engine,gain solid grasp server management challenge pivotal role virtualization addressing themunderstand core feature component google cloud vmware engine integrates broader google cloud ecosystemdiscover various usecases google cloud vmware engine highlighting practical relevanceunderstand intrinsic component google cloud vmware engine including hardware requirement,-0.6524101605378378,0.0,4.801145234223468,"['network security', 'google cloud platform', 'cloud computing']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
75,pharmacy technician essential,understand primary function different pharmacy organizationsunderstand different role pharmacy technicianunderstand common drug us drug route formulation factor affecting drug activityunderstand pharmacy management software well reading interpreting prescription,-0.41237663844371925,0.0,-0.2967418445758224,"['working in a pharmacy setting', 'using pharmacy software', 'reading prescription', 'understanding pharmacy terminology', 'common drug and usage']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
76,tree and graph basic,define basic tree data structure identify algorithmic function associated themexecute traversal create graph within binary search tree structuredescribe strongly connected component graph,-0.012320768286854961,0.0,0.6556106866284406,"['algorithm design', 'python programming', 'data structure design', 'analysis of algorithm', 'graph algorithm']",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,secure your application,describe purpose azure key vault importance defense depth strategydeploy manage key vault certificate secret key secure access applicationsexplain app registration type permission supported microsoft identity platform create azure ad tenantconfigure microsoft graph permission web app certificate,-0.4323794319515625,0.0,-0.2967418445758224,"['microsoft graph', 'azure key vault', 'azure ad application registration', 'microsoft identity platform', 'managed identity']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
78,data privacy fundamental,identify foundational understanding digital age privacy concept theoriesidentify privacy implication modern digital technologyidentify rule framework data privacy age technology,-0.5323933994907786,0.0,-0.2967418445758224,"['information privacy', 'algorithm', 'information ethic', 'biometrics', '4th amendment']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
79,generative ai business transformation and career growth,explain transformative impact generative ai business industry landscape explore potential career opportunity generative aianalyze generative ai enhance existing career diverse fieldsapply generative ai boost productivity work,-0.5924017800143082,0.0,-0.2967418445758224,"['business transformation', 'career opportunity', 'ai empowered workplace', 'career enhancement', 'generative ai']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80,create organizational template in trello,understand create trello account navigate benefit trellounderstand view different organizational template available youcreate trello workspace organizational template scratch,-0.6524101605378378,0.0,-0.2967418445758224,"['project management', 'team management', 'workflow tracking and development', 'organization']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
81,data collection online telephone and facetoface,appricate compare pro con selfadministered mode interviewsexplore emerging mode data source mobile web survey social medium dataunderstand key concept survey data collection method,-0.27235708388881674,0.0,-0.2967418445758224,"['survey design', 'data collection']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
206,set up aws billing alert using aws budget,setting aws cost budgetsetting aws usage budgetsetting aws reservation budget saving plan budget,-0.672412954045681,0.0,-0.2967418445758224,"['aws', 'budget', 'alert', 'billing', 'ec2']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
83,creating healthy culture addressing workplace bullying,identify different form bullying harassment workplace understand factorsequip learner strategy foster positive workplace cultureassist manager supervisor recognizing critical significance proactively preventing addressing workplace bullying harassmentrecognize report workplace bullying harassment incident,-0.6524101605378378,0.0,-0.2967418445758224,"['conflict resolution', 'empathy and perspective-taking', 'effective communication', 'enhanced interpersonal skill', 'advocacy']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
84,graphic design specialization,gain fundamental skill needed graphic designercommunicate imagemaking typographycomplete capstone project add professional portfoliolearn everything need know work interface design motion graphic editorial design,0.9078077330739329,0.0,-0.2967418445758224,"['art history', 'branding communication', 'visual communication', 'typography', 'graphic design']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,ibm backend development professional certificate,master uptodate practical skill knowledge backend developer use daily roleslearn deploy scale application using methodology tool docker kubernetes microservices serverless functionswrite backend application objectoriented programming language including serverside python using version control package managersemploy continuous integration continuous development cicd monitoring methodology facilitate software development lifecycle automation,8.90892513621122,0.0,-0.2967418445758224,"['django ( web framework )', 'mongodb', 'docker', 'flask', 'representational state transfer ( rest )', 'object relational mapping ( orm )', 'relational database ( rdbms )', 'sql', 'back-end application', 'observability', 'telemetry', 'monitoring', 'logging', 'tracing', 'cloud application', 'openshift', 'microservices', 'serverless', 'distributed version control system ( dvcs )', 'git ( software )', 'github', 'open source', 'cloning and forking', 'kubernetes', 'container', 'cloud native', 'data science', 'data analysis', 'python programming', 'numpy', 'panda', 'software engineering', 'software architecture', 'agile and scrum', 'software development lifecycle ( sdlc )', 'shell script', 'bash ( unix shell )', 'extract transform and load ( etl )', 'linux', 'linux command', 'application development', 'web application', 'artificial intelligence ( ai )', 'open web application security project ( owasp )', 'security']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
